"Review_ID","Restaurant_ID","Review_Text","Review_Rating"
"3542","119","環境優雅，適合朋友聚餐或約會。","4"
"3543","119","普通の居酒屋。次はないかも。","3"
"3544","119","料理精緻好吃，服務態度親切，值得推薦。","4"
"3545","119","サービスも丁寧で、居心地が良かったです。","4"
"3546","119","食物水準中等，價格還算可以。","3"
"3547","119","服務還可以，食物表現平平。","3"
"3548","119","お寿司が新鮮で、口の中でとろけました！","5"
"3549","119","天婦羅炸得剛剛好，完全不油膩。","3"
"3550","119","Great sake selection, staff helped us choose perfectly.","2"
"3551","119","The food was alright, reasonably priced.","3"
"3552","119","Incredible atmosphere and world-class cuisine.","5"
"3553","119","It was okay. Nothing particularly memorable.","3"
"3554","119","Decent place for a quick meal.","3"
"3555","119","普通の居酒屋。次はないかも。","3"
"3556","119","Food arrived cold, service was inattentive.","2"
"3557","119","Really enjoyed our meal here. Solid choice!","4"
"3558","119","可もなく不可もなく。値段相応かな。","3"
"3559","119","Best ramen I've had in Japan. The broth was perfect.","4"
"3560","119","It was okay. Nothing particularly memorable.","3"
"3561","119","Average experience, food was decent but not exceptional.","3"
"3562","119","完全超出預期，CP值爆表！","5"
"3563","119","Beautiful presentation and authentic flavors.","4"
"3564","119","Lovely place with a cozy ambiance.","4"
"3565","119","Service was a bit slow, but food was acceptable.","3"
"3566","119","環境還不錯，但料理表現普通。","3"
"3567","119","料理精緻美味，服務貼心周到，值得五顆星！","5"
"3568","119","Average experience, food was decent but not exceptional.","3"
"3569","119","很棒的餐廳！食物美味，環境舒適。","4"
"3570","119","雰囲気も味も最高！特別な日にぴったりです。","5"
"3571","120","新鮮な食材を使った本格的な味。","4"
"3572","120","Beyond expectations! Worth every penny.","5"
"3573","120","很棒的餐廳！食物美味，環境舒適。","4"
"3574","120","Beautiful presentation and authentic flavors.","4"
"3575","120","品質很好，價格合理，CP值高。","4"
"3576","120","從裝潢到料理都無懈可擊，讚不絕口。","5"
"3577","120","氣氛很棒，料理也很有特色。","4"
"3578","120","Mind-blowing experience! Will definitely come back.","5"
"3579","120","料理精緻好吃，服務態度親切，值得推薦。","4"
"3580","120","サービスも丁寧で、居心地が良かったです。","4"
"3581","120","京都第一名餐廳！必須二訪三訪。","5"
"3582","120","完美的用餐體驗！每一道菜都令人驚艷。","5"
"3583","120","抹茶甜點超級好吃，不會太甜。","4"
"3584","120","完全超出預期，CP值爆表！","5"
"3585","120","Absolutely phenomenal! One of the best meals I've ever had.","5"
"3586","120","完美的用餐體驗！每一道菜都令人驚艷。","5"
"3587","120","最高の体験でした！また絶対に来ます。","5"
"3588","120","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"3589","120","新鮮な食材を使った本格的な味。","4"
"3590","120","Not bad, but there are better options in the area.","3"
"3591","120","Incredible atmosphere and world-class cuisine.","5"
"3592","120","和牛のクオリティが素晴らしい。柔らかくてジューシー。","5"
"3593","120","料理精緻好吃，服務態度親切，值得推薦。","4"
"3594","120","Fair quality, might come back if in the area.","3"
"3595","120","The chef is a true artist. Every dish was a masterpiece.","5"
"3596","120","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"3597","120","とても美味しかったです。また来たいと思います。","4"
"3598","120","Beyond expectations! Worth every penny.","5"
"3599","120","Wonderful atmosphere and delicious dishes.","4"
"3600","120","料理精緻美味，服務貼心周到，值得五顆星！","5"
"3601","121","期待以上でした。全ての料理が絶品です。","5"
"3602","121","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"3603","121","Great value for money, portions were generous.","4"
"3604","121","Lovely place with a cozy ambiance.","4"
"3605","121","サービスも丁寧で、居心地が良かったです。","4"
"3606","121","Beautiful presentation and authentic flavors.","4"
"3607","121","値段に見合った素晴らしい料理でした。","4"
"3608","121","Tonkatsu was crispy outside, juicy inside.","3"
"3609","121","新鮮な食材を使った本格的な味。","4"
"3610","121","Incredible atmosphere and world-class cuisine.","5"
"3611","121","The tempura was crispy and not oily at all.","5"
"3612","121","期待以上でした。全ての料理が絶品です。","5"
"3613","121","大阪燒很道地，料很多很實在。","3"
"3614","121","整體表現優秀，會想再來光顧。","4"
"3615","121","Lovely place with a cozy ambiance.","4"
"3616","121","Decent place for a quick meal.","3"
"3617","121","很棒的餐廳！食物美味，環境舒適。","4"
"3618","121","The kaiseki course was a work of art.","4"
"3619","121","氣氛很棒，料理也很有特色。","4"
"3620","121","Beyond expectations! Worth every penny.","5"
"3621","121","服務還可以，食物表現平平。","3"
"3622","121","食物水準中等，價格還算可以。","3"
"3623","121","氣氛很棒，料理也很有特色。","4"
"3624","121","The okonomiyaki was authentic and delicious.","4"
"3625","121","The okonomiyaki was authentic and delicious.","4"
"3626","121","Great value for money, portions were generous.","4"
"3627","121","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"3628","121","The chef is a true artist. Every dish was a masterpiece.","5"
"3629","121","很棒的餐廳！食物美味，環境舒適。","4"
"3630","121","Really enjoyed our meal here. Solid choice!","4"
"3631","122","氣氛很棒，料理也很有特色。","4"
"3632","122","焼き鳥が絶妙な焼き加減。味付けも最高。","3"
"3633","122","服務人員很專業，料理水準穩定。","4"
"3634","122","とても美味しかったです。また来たいと思います。","4"
"3635","122","無可挑剔！服務、環境、食物都是一流水準。","5"
"3636","122","まあまあですね。期待していたほどではなかった。","3"
"3637","122","It was okay. Nothing particularly memorable.","3"
"3638","122","値段に見合った素晴らしい料理でした。","4"
"3639","122","可もなく不可もなく。値段相応かな。","3"
"3640","122","普通的餐廳，沒有特別驚艷。","3"
"3641","122","Excellent food and friendly staff. Highly recommend!","4"
"3642","122","とんかつが外はサクサク、中はジューシー。","4"
"3643","122","The food was alright, reasonably priced.","3"
"3644","122","可以試試看，但不會特別推薦。","3"
"3645","122","The food was fantastic, service was prompt.","4"
"3646","122","份量很少，口味也很普通。","2"
"3647","122","大阪燒很道地，料很多很實在。","3"
"3648","122","最高の体験でした！また絶対に来ます。","5"
"3649","122","份量適中，口味中規中矩。","3"
"3650","122","環境優雅，適合朋友聚餐或約會。","4"
"3651","122","沒有太大驚喜，也沒什麼缺點。","3"
"3652","122","The food was fantastic, service was prompt.","4"
"3653","122","很棒的餐廳！食物美味，環境舒適。","4"
"3654","122","新鮮な食材を使った本格的な味。","4"
"3655","122","最高の体験でした！また絶対に来ます。","5"
"3656","122","懐石料理の一品一品が芸術品のよう。","4"
"3657","122","普通でした。特に印象に残るものはありませんでした。","3"
"3658","122","整體表現優秀，會想再來光顧。","4"
"3659","122","氣氛很棒，料理也很有特色。","4"
"3660","122","和牛品質極佳，口感軟嫩多汁。","4"
"3661","123","The tempura was crispy and not oily at all.","3"
"3662","123","Excellent food and friendly staff. Highly recommend!","4"
"3663","123","Yakitori was grilled perfectly with great seasoning.","4"
"3664","123","The kaiseki course was a work of art.","3"
"3665","123","清酒種類豐富，侍酒師推薦得很專業。","3"
"3666","123","Perfection! From the food to the service, everything was flawless.","5"
"3667","123","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"3668","123","Not bad, but there are better options in the area.","3"
"3669","123","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"3670","123","品質很好，價格合理，CP值高。","4"
"3671","123","整體表現優秀，會想再來光顧。","4"
"3672","123","サービスも丁寧で、居心地が良かったです。","4"
"3673","123","まあまあですね。期待していたほどではなかった。","3"
"3674","123","大阪燒很道地，料很多很實在。","3"
"3675","123","Great dining experience, will definitely return.","4"
"3676","123","抹茶デザートが絶品！甘さ控えめで完璧。","3"
"3677","123","Perfection! From the food to the service, everything was flawless.","5"
"3678","123","普通的餐廳，沒有特別驚艷。","3"
"3679","123","和牛品質極佳，口感軟嫩多汁。","3"
"3680","123","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","3"
"3681","123","Perfection! From the food to the service, everything was flawless.","5"
"3682","123","食物水準中等，價格還算可以。","3"
"3683","123","Service was a bit slow, but food was acceptable.","3"
"3684","123","大阪燒很道地，料很多很實在。","3"
"3685","123","The food was alright, reasonably priced.","3"
"3686","123","環境優雅，適合朋友聚餐或約會。","4"
"3687","123","新鮮な食材を使った本格的な味。","4"
"3688","123","完美的用餐體驗！每一道菜都令人驚艷。","5"
"3689","123","Beautiful presentation and authentic flavors.","4"
"3690","123","日本酒の種類が豊富で、ソムリエの説明も丁寧。","4"
"3691","124","從裝潢到料理都無懈可擊，讚不絕口。","5"
"3692","124","品質很好，價格合理，CP值高。","4"
"3693","124","サービスも丁寧で、居心地が良かったです。","4"
"3694","124","從裝潢到料理都無懈可擊，讚不絕口。","5"
"3695","124","雰囲気も味も最高！特別な日にぴったりです。","5"
"3696","124","The chef is a true artist. Every dish was a masterpiece.","5"
"3697","124","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"3698","124","Mind-blowing experience! Will definitely come back.","5"
"3699","124","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","3"
"3700","124","雰囲気も味も最高！特別な日にぴったりです。","5"
"3701","124","Outstanding in every way. The attention to detail is remarkable.","5"
"3702","124","素晴らしい！職人の技術が光る一品一品。","5"
"3703","124","The matcha dessert was heavenly!","5"
"3704","124","This place deserves all the praise. Simply exceptional!","5"
"3705","124","可以試試看，但不會特別推薦。","3"
"3706","124","言葉にできないほど美味しかった！感動しました。","5"
"3707","124","値段に見合った素晴らしい料理でした。","4"
"3708","124","The okonomiyaki was authentic and delicious.","5"
"3709","124","The food was fantastic, service was prompt.","4"
"3710","124","値段に見合った素晴らしい料理でした。","4"
"3711","124","Great value for money, portions were generous.","4"
"3712","124","Lovely place with a cozy ambiance.","4"
"3713","124","Great dining experience, will definitely return.","4"
"3714","124","Beyond expectations! Worth every penny.","5"
"3715","124","焼き鳥が絶妙な焼き加減。味付けも最高。","4"
"3716","124","無可挑剔！服務、環境、食物都是一流水準。","5"
"3717","124","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"3718","124","Wonderful atmosphere and delicious dishes.","4"
"3719","124","整體表現優秀，會想再來光顧。","4"
"3720","124","整體表現優秀，會想再來光顧。","4"
"3721","125","Decent place for a quick meal.","3"
"3722","125","値段に見合った素晴らしい料理でした。","4"
"3723","125","壽司超級新鮮，入口即化！","3"
"3724","125","品質很好，價格合理，CP值高。","4"
"3725","125","The food was fantastic, service was prompt.","4"
"3726","125","Fair quality, might come back if in the area.","3"
"3727","125","整體表現優秀，會想再來光顧。","4"
"3728","125","Outstanding in every way. The attention to detail is remarkable.","5"
"3729","125","The food was alright, reasonably priced.","3"
"3730","125","値段に見合った素晴らしい料理でした。","4"
"3731","125","可もなく不可もなく。値段相応かな。","3"
"3732","125","Average experience, food was decent but not exceptional.","3"
"3733","125","Impressive quality and presentation.","4"
"3734","125","味は悪くないけど、特別おすすめするほどでもない。","3"
"3735","125","懐石料理の一品一品が芸術品のよう。","4"
"3736","125","Average experience, food was decent but not exceptional.","3"
"3737","125","Average experience, food was decent but not exceptional.","3"
"3738","125","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"3739","125","份量適中，口味中規中矩。","3"
"3740","125","豬排外酥內嫩，醬汁也很搭。","4"
"3741","125","普通でした。特に印象に残るものはありませんでした。","3"
"3742","125","The okonomiyaki was authentic and delicious.","2"
"3743","125","環境還不錯，但料理表現普通。","3"
"3744","125","服務還可以，食物表現平平。","3"
"3745","125","Impressive quality and presentation.","4"
"3746","125","份量很少，口味也很普通。","2"
"3747","125","サービスが悪く、料理も期待以下。","2"
"3748","125","份量適中，口味中規中矩。","3"
"3749","125","Service was a bit slow, but food was acceptable.","3"
"3750","125","料理品質不如預期，價格偏貴。","2"
"3751","126","服務還可以，食物表現平平。","3"
"3752","126","Best ramen I've had in Japan. The broth was perfect.","3"
"3753","126","整體表現優秀，會想再來光顧。","4"
"3754","126","Average experience, food was decent but not exceptional.","3"
"3755","126","Lovely place with a cozy ambiance.","4"
"3756","126","Not worth the hype. Quality was below average.","2"
"3757","126","料理のクオリティが高く、満足しました。","4"
"3758","126","Beautiful presentation and authentic flavors.","4"
"3759","126","完美的用餐體驗！每一道菜都令人驚艷。","5"
"3760","126","和牛品質極佳，口感軟嫩多汁。","4"
"3761","126","Absolutely phenomenal! One of the best meals I've ever had.","5"
"3762","126","份量適中，口味中規中矩。","3"
"3763","126","言葉にできないほど美味しかった！感動しました。","5"
"3764","126","Fair quality, might come back if in the area.","3"
"3765","126","天ぷらがサクサクで、油っぽくない。","4"
"3766","126","The okonomiyaki was authentic and delicious.","3"
"3767","126","Great dining experience, will definitely return.","4"
"3768","126","食材新鮮，口味道地，很滿意。","4"
"3769","126","料理精緻好吃，服務態度親切，值得推薦。","4"
"3770","126","The portions were tiny for the price.","2"
"3771","126","環境還不錯，但料理表現普通。","3"
"3772","126","普通の居酒屋。次はないかも。","3"
"3773","126","料理のクオリティが高く、満足しました。","4"
"3774","126","Really enjoyed our meal here. Solid choice!","4"
"3775","126","Really enjoyed our meal here. Solid choice!","4"
"3776","126","服務人員很專業，料理水準穩定。","4"
"3777","126","The food was fantastic, service was prompt.","4"
"3778","126","お寿司が新鮮で、口の中でとろけました！","3"
"3779","126","料理のクオリティが高く、満足しました。","4"
"3780","126","Best ramen I've had in Japan. The broth was perfect.","3"
"3781","127","The food was fantastic, service was prompt.","4"
"3782","127","サービスも丁寧で、居心地が良かったです。","4"
"3783","127","料理精緻好吃，服務態度親切，值得推薦。","4"
"3784","127","環境還不錯，但料理表現普通。","3"
"3785","127","服務還可以，食物表現平平。","3"
"3786","127","懷石料理每一道都很精緻，視覺與味覺的雙重享受。","2"
"3787","127","服務還可以，食物表現平平。","3"
"3788","127","Decent place for a quick meal.","3"
"3789","127","食材新鮮，口味道地，很滿意。","4"
"3790","127","Absolutely phenomenal! One of the best meals I've ever had.","5"
"3791","127","The kaiseki course was a work of art.","3"
"3792","127","値段に見合った素晴らしい料理でした。","4"
"3793","127","普通の居酒屋。次はないかも。","3"
"3794","127","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"3795","127","普通の居酒屋。次はないかも。","3"
"3796","127","環境優雅，適合朋友聚餐或約會。","4"
"3797","127","Beyond expectations! Worth every penny.","5"
"3798","127","味は悪くないけど、特別おすすめするほどでもない。","3"
"3799","127","普通の居酒屋。次はないかも。","3"
"3800","127","懐石料理の一品一品が芸術品のよう。","4"
"3801","127","言葉にできないほど美味しかった！感動しました。","5"
"3802","127","The matcha dessert was heavenly!","4"
"3803","127","食材新鮮，口味道地，很滿意。","4"
"3804","127","服務還可以，食物表現平平。","3"
"3805","127","Beyond expectations! Worth every penny.","5"
"3806","127","服務還可以，食物表現平平。","3"
"3807","127","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"3808","127","コストパフォーマンスが悪い。","2"
"3809","127","Lovely place with a cozy ambiance.","4"
"3810","127","Perfection! From the food to the service, everything was flawless.","5"
"3811","128","可以試試看，但不會特別推薦。","3"
"3812","128","豬排外酥內嫩，醬汁也很搭。","3"
"3813","128","Service was a bit slow, but food was acceptable.","3"
"3814","128","雰囲気も味も最高！特別な日にぴったりです。","5"
"3815","128","The sushi was incredibly fresh and melted in my mouth!","4"
"3816","128","まあまあですね。期待していたほどではなかった。","3"
"3817","128","まあまあですね。期待していたほどではなかった。","3"
"3818","128","可以試試看，但不會特別推薦。","3"
"3819","128","Fair quality, might come back if in the area.","3"
"3820","128","The kaiseki course was a work of art.","4"
"3821","128","値段に見合った素晴らしい料理でした。","4"
"3822","128","It was okay. Nothing particularly memorable.","3"
"3823","128","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"3824","128","新鮮な食材を使った本格的な味。","4"
"3825","128","料理精緻好吃，服務態度親切，值得推薦。","4"
"3826","128","The sushi was incredibly fresh and melted in my mouth!","4"
"3827","128","服務人員很專業，料理水準穩定。","4"
"3828","128","整體表現優秀，會想再來光顧。","4"
"3829","128","味は悪くないけど、特別おすすめするほどでもない。","3"
"3830","128","Very good! Just a few minor details could be improved.","4"
"3831","128","Middle of the road. Nothing to complain about.","3"
"3832","128","サービスも丁寧で、居心地が良かったです。","4"
"3833","128","Really enjoyed our meal here. Solid choice!","4"
"3834","128","Tonkatsu was crispy outside, juicy inside.","5"
"3835","128","服務還可以，食物表現平平。","3"
"3836","128","Excellent food and friendly staff. Highly recommend!","4"
"3837","128","Decent place for a quick meal.","3"
"3838","128","Lovely place with a cozy ambiance.","4"
"3839","128","サービスも丁寧で、居心地が良かったです。","4"
"3840","128","份量適中，口味中規中矩。","3"
"3841","129","食材新鮮，口味道地，很滿意。","4"
"3842","129","Really enjoyed our meal here. Solid choice!","4"
"3843","129","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"3844","129","普通の居酒屋。次はないかも。","3"
"3845","129","食物水準中等，價格還算可以。","3"
"3846","129","無可挑剔！服務、環境、食物都是一流水準。","5"
"3847","129","可以試試看，但不會特別推薦。","3"
"3848","129","Best ramen I've had in Japan. The broth was perfect.","3"
"3849","129","可以試試看，但不會特別推薦。","3"
"3850","129","服務還可以，食物表現平平。","3"
"3851","129","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"3852","129","料理のクオリティが高く、満足しました。","4"
"3853","129","サービスも丁寧で、居心地が良かったです。","4"
"3854","129","份量適中，口味中規中矩。","3"
"3855","129","可もなく不可もなく。値段相応かな。","3"
"3856","129","味は悪くないけど、特別おすすめするほどでもない。","3"
"3857","129","Wonderful atmosphere and delicious dishes.","4"
"3858","129","Excellent food and friendly staff. Highly recommend!","4"
"3859","129","Amazing wagyu beef, cooked to perfection.","4"
"3860","129","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"3861","129","Really enjoyed our meal here. Solid choice!","4"
"3862","129","服務人員很專業，料理水準穩定。","4"
"3863","129","Great sake selection, staff helped us choose perfectly.","4"
"3864","129","料理のクオリティが高く、満足しました。","4"
"3865","129","Service was a bit slow, but food was acceptable.","3"
"3866","129","サービスも丁寧で、居心地が良かったです。","4"
"3867","129","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"3868","129","The tempura was crispy and not oily at all.","4"
"3869","129","The food was alright, reasonably priced.","3"
"3870","129","Not bad, but there are better options in the area.","3"
"3871","130","整體表現優秀，會想再來光顧。","4"
"3872","130","份量適中，口味中規中矩。","3"
"3873","130","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"3874","130","まあまあですね。期待していたほどではなかった。","3"
"3875","130","普通的餐廳，沒有特別驚艷。","3"
"3876","130","服務人員很專業，料理水準穩定。","4"
"3877","130","Beautiful presentation and authentic flavors.","4"
"3878","130","The sushi was incredibly fresh and melted in my mouth!","3"
"3879","130","普通的餐廳，沒有特別驚艷。","3"
"3880","130","天ぷらがサクサクで、油っぽくない。","4"
"3881","130","氣氛很棒，料理也很有特色。","4"
"3882","130","料理のクオリティが高く、満足しました。","4"
"3883","130","料理精緻美味，服務貼心周到，值得五顆星！","5"
"3884","130","Really enjoyed our meal here. Solid choice!","4"
"3885","130","The food was fantastic, service was prompt.","4"
"3886","130","Impressive quality and presentation.","4"
"3887","130","It was okay. Nothing particularly memorable.","3"
"3888","130","Great value for money, portions were generous.","4"
"3889","130","新鮮な食材を使った本格的な味。","4"
"3890","130","It was okay. Nothing particularly memorable.","3"
"3891","130","Not worth the hype. Quality was below average.","2"
"3892","130","The food was alright, reasonably priced.","3"
"3893","130","清酒種類豐富，侍酒師推薦得很專業。","3"
"3894","130","Decent place for a quick meal.","3"
"3895","130","拉麵湯頭濃郁，是我喝過最好喝的。","4"
"3896","130","日本酒の種類が豊富で、ソムリエの説明も丁寧。","3"
"3897","130","沒有太大驚喜，也沒什麼缺點。","3"
"3898","130","Not bad, but there are better options in the area.","3"
"3899","130","Really enjoyed our meal here. Solid choice!","4"
"3900","130","Really enjoyed our meal here. Solid choice!","4"
"3901","131","豬排外酥內嫩，醬汁也很搭。","4"
"3902","131","拉麵湯頭濃郁，是我喝過最好喝的。","3"
"3903","131","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"3904","131","The portions were tiny for the price.","2"
"3905","131","Excellent food and friendly staff. Highly recommend!","4"
"3906","131","Perfection! From the food to the service, everything was flawless.","5"
"3907","131","可以試試看，但不會特別推薦。","3"
"3908","131","清酒種類豐富，侍酒師推薦得很專業。","4"
"3909","131","大阪燒很道地，料很多很實在。","5"
"3910","131","普通的餐廳，沒有特別驚艷。","3"
"3911","131","食物水準中等，價格還算可以。","3"
"3912","131","Best ramen I've had in Japan. The broth was perfect.","2"
"3913","131","味は悪くないけど、特別おすすめするほどでもない。","3"
"3914","131","Excellent food and friendly staff. Highly recommend!","4"
"3915","131","完璧な料理と素晴らしいサービス。京都で一番好きなお店です。","5"
"3916","131","期待以上でした。全ての料理が絶品です。","5"
"3917","131","清酒種類豐富，侍酒師推薦得很專業。","4"
"3918","131","サービスも丁寧で、居心地が良かったです。","4"
"3919","131","服務態度需要改進，等待時間太長。","2"
"3920","131","Very good! Just a few minor details could be improved.","4"
"3921","131","サービスも丁寧で、居心地が良かったです。","4"
"3922","131","Service was a bit slow, but food was acceptable.","3"
"3923","131","The food was fantastic, service was prompt.","4"
"3924","131","Wonderful atmosphere and delicious dishes.","4"
"3925","131","Lovely place with a cozy ambiance.","4"
"3926","131","服務還可以，食物表現平平。","3"
"3927","131","環境還不錯，但料理表現普通。","3"
"3928","131","Decent place for a quick meal.","3"
"3929","131","The food was alright, reasonably priced.","3"
"3930","131","京都に来たら必ず訪れるべきお店。強くおすすめします！","5"
"3931","132","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"3932","132","懐石料理の一品一品が芸術品のよう。","3"
"3933","132","味は悪くないけど、特別おすすめするほどでもない。","3"
"3934","132","Service was a bit slow, but food was acceptable.","3"
"3935","132","まあまあですね。期待していたほどではなかった。","3"
"3936","132","氣氛很棒，料理也很有特色。","4"
"3937","132","Not bad, but there are better options in the area.","3"
"3938","132","Wonderful atmosphere and delicious dishes.","4"
"3939","132","Excellent food and friendly staff. Highly recommend!","4"
"3940","132","Yakitori was grilled perfectly with great seasoning.","3"
"3941","132","Decent place for a quick meal.","3"
"3942","132","可もなく不可もなく。値段相応かな。","3"
"3943","132","Not bad, but there are better options in the area.","3"
"3944","132","天ぷらがサクサクで、油っぽくない。","5"
"3945","132","京都第一名餐廳！必須二訪三訪。","5"
"3946","132","Impressive quality and presentation.","4"
"3947","132","The okonomiyaki was authentic and delicious.","4"
"3948","132","焼き鳥が絶妙な焼き加減。味付けも最高。","3"
"3949","132","Great dining experience, will definitely return.","4"
"3950","132","天婦羅炸得剛剛好，完全不油膩。","3"
"3951","132","Excellent food and friendly staff. Highly recommend!","4"
"3952","132","Lovely place with a cozy ambiance.","4"
"3953","132","お寿司が新鮮で、口の中でとろけました！","3"
"3954","132","環境還不錯，但料理表現普通。","3"
"3955","132","可もなく不可もなく。値段相応かな。","3"
"3956","132","味は悪くないけど、特別おすすめするほどでもない。","3"
"3957","132","普通的餐廳，沒有特別驚艷。","3"
"3958","132","普通の居酒屋。次はないかも。","3"
"3959","132","The okonomiyaki was authentic and delicious.","3"
"3960","132","期待落空，可能不會再來了。","2"
"3961","133","Great dining experience, will definitely return.","4"
"3962","133","沒有太大驚喜，也沒什麼缺點。","3"
"3963","133","焼き鳥が絶妙な焼き加減。味付けも最高。","3"
"3964","133","Beautiful presentation and authentic flavors.","4"
"3965","133","Great sake selection, staff helped us choose perfectly.","3"
"3966","133","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","3"
"3967","133","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"3968","133","とても美味しかったです。また来たいと思います。","4"
"3969","133","普通でした。特に印象に残るものはありませんでした。","3"
"3970","133","Middle of the road. Nothing to complain about.","3"
"3971","133","環境優雅，適合朋友聚餐或約會。","4"
"3972","133","まあまあですね。期待していたほどではなかった。","3"
"3973","133","和牛品質極佳，口感軟嫩多汁。","3"
"3974","133","料理のクオリティが高く、満足しました。","4"
"3975","133","It was okay. Nothing particularly memorable.","3"
"3976","133","Fair quality, might come back if in the area.","3"
"3977","133","可以試試看，但不會特別推薦。","3"
"3978","133","和牛のクオリティが素晴らしい。柔らかくてジューシー。","4"
"3979","133","Middle of the road. Nothing to complain about.","3"
"3980","133","The kaiseki course was a work of art.","5"
"3981","133","整體表現優秀，會想再來光顧。","4"
"3982","133","可もなく不可もなく。値段相応かな。","3"
"3983","133","Amazing wagyu beef, cooked to perfection.","4"
"3984","133","新鮮な食材を使った本格的な味。","4"
"3985","133","氣氛很棒，料理也很有特色。","4"
"3986","133","焼き鳥が絶妙な焼き加減。味付けも最高。","3"
"3987","133","Very good! Just a few minor details could be improved.","4"
"3988","133","Middle of the road. Nothing to complain about.","3"
"3989","133","食物水準中等，價格還算可以。","3"
"3990","133","The kaiseki course was a work of art.","3"
"3991","134","普通の居酒屋。次はないかも。","3"
"3992","134","It was okay. Nothing particularly memorable.","3"
"3993","134","環境還不錯，但料理表現普通。","3"
"3994","134","Great value for money, portions were generous.","4"
"3995","134","とても美味しかったです。また来たいと思います。","4"
"3996","134","可以試試看，但不會特別推薦。","3"
"3997","134","料理のクオリティが高く、満足しました。","4"
"3998","134","料理精緻好吃，服務態度親切，值得推薦。","4"
"3999","134","Decent place for a quick meal.","3"
"4000","134","串燒烤得恰到好處，調味完美。","3"
"4001","134","Amazing wagyu beef, cooked to perfection.","4"
"4002","134","Decent place for a quick meal.","3"
"4003","134","サービスも丁寧で、居心地が良かったです。","4"
"4004","134","可以試試看，但不會特別推薦。","3"
"4005","134","Fair quality, might come back if in the area.","3"
"4006","134","Not bad, but there are better options in the area.","3"
"4007","134","Service was a bit slow, but food was acceptable.","3"
"4008","134","味は悪くないけど、特別おすすめするほどでもない。","3"
"4009","134","串燒烤得恰到好處，調味完美。","4"
"4010","134","普通的餐廳，沒有特別驚艷。","3"
"4011","134","It was okay. Nothing particularly memorable.","3"
"4012","134","Great dining experience, will definitely return.","4"
"4013","134","お好み焼きが本格的で、具材もたっぷり。","4"
"4014","134","環境還不錯，但料理表現普通。","3"
"4015","134","Mind-blowing experience! Will definitely come back.","5"
"4016","134","Service was a bit slow, but food was acceptable.","3"
"4017","134","The food was alright, reasonably priced.","3"
"4018","134","新鮮な食材を使った本格的な味。","4"
"4019","134","The food was alright, reasonably priced.","3"
"4020","134","和牛のクオリティが素晴らしい。柔らかくてジューシー。","3"
"4021","135","很棒的餐廳！食物美味，環境舒適。","4"
"4022","135","和牛のクオリティが素晴らしい。柔らかくてジューシー。","3"
"4023","135","It was okay. Nothing particularly memorable.","3"
"4024","135","服務人員很專業，料理水準穩定。","4"
"4025","135","Average experience, food was decent but not exceptional.","3"
"4026","135","Excellent food and friendly staff. Highly recommend!","4"
"4027","135","It was okay. Nothing particularly memorable.","3"
"4028","135","Service was a bit slow, but food was acceptable.","3"
"4029","135","Middle of the road. Nothing to complain about.","3"
"4030","135","很棒的餐廳！食物美味，環境舒適。","4"
"4031","135","味は悪くないけど、特別おすすめするほどでもない。","3"
"4032","135","ラーメンのスープが絶品。今まで食べた中で一番美味しい。","3"
"4033","135","可以試試看，但不會特別推薦。","3"
"4034","135","Not bad, but there are better options in the area.","3"
"4035","135","Service was a bit slow, but food was acceptable.","3"
"4036","135","お好み焼きが本格的で、具材もたっぷり。","4"
"4037","135","Really enjoyed our meal here. Solid choice!","4"
"4038","135","可もなく不可もなく。値段相応かな。","3"
"4039","135","抹茶デザートが絶品！甘さ控えめで完璧。","4"
"4040","135","料理品質不如預期，價格偏貴。","2"
"4041","135","和牛品質極佳，口感軟嫩多汁。","4"
"4042","135","雰囲気が良くて、料理も美味しい。おすすめです。","4"
"4043","135","Beautiful presentation and authentic flavors.","4"
"4044","135","味は悪くないけど、特別おすすめするほどでもない。","3"
"4045","135","Service was a bit slow, but food was acceptable.","3"
"4046","135","お好み焼きが本格的で、具材もたっぷり。","4"
